category,alcohol_100g,brands,brands_tags,carbohydrates_100g,categories,categories_tags,code,countries,countries_tags,energy-kcal_100g,energy-kj_100g,fat_100g,fiber_100g,ingredients_text,no_nutrition_data,nova_group,nutriscore_grade,nutriscore_score,origins,origins_tags,product_name,proteins_100g,quantity,salt_100g,saturated-fat_100g,serving_size,sodium_100g,sugars_100g,fruits-vegetables-nuts_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-a_100g,vitamin-d_100g,iron_100g,calcium_100g,pantothenic-acid_100g,vitamin-pp_100g,potassium_100g,fruits-vegetables-nuts-dried_100g,caffeine_100g,vitamin-b12_100g,vitamin-c_100g
snacks,,Ritz Bakery,['ritz-bakery'],62.0,"Snacks, Salty snacks, Sweet snacks, Appetizers, Biscuits and cakes, Biscuits, Crackers","['en:snacks', 'en:salty-snacks', 'en:sweet-snacks', 'en:appetizers', 'en:biscuits-and-cakes', 'en:biscuits', 'en:crackers']",5000137487908,"United Kingdom, United States","['en:united-kingdom', 'en:united-states']",490.0,2090.0,23.0,2.8,"Wheat flour, sunflower oil 22 %, sugar, glucose-fructose syrup, raising agents (calcium phosphates, ammonium carbonates, sodium carbonates, potassium carbonates), salt, barley malt flour. May contain egg, milk, sesame.",,4.0,d,12.0,,[],The Original Cracker,7.2,200 g,1.3,2.6,100 g (100 g),0.52,8.3,,,,,,,,,,,,,,
snacks,,"Tastino,Trium,Roland,Sondey","['tastino', 'trium', 'roland', 'sondey']",63.9,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, en:oat-cookies","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:oat-cookies']",20343255,"Bułgaria,Francja,Polska","['en:bulgaria', 'en:france', 'en:poland']",529.0,2213.0,26.6,4.0,"Cukier, margaryna [oleje roślinne (olej palmowy, olej rzepakowy); woda, emulgatory: mono - i diglicerydy kwasów tłuszczowych, lecytyny; regulator kwasowości: kwas cytrynowy; aromat, barwnik: karoteny], mąka pszenna, 20 % płatki owsiane, 2,4 % nasiona sezamu, inulina, substancje spulchniające (węglany sodu, węglany amonu); emulgator: lecytyny; sól.",,4.0,d,17.0,,[],Sasanki,6.5,210g,0.15,12.0,11 g,0.06,26.6,,,,,,,,,,,,,,
snacks,,Milka,['milka'],57.0,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates']",7622210999221,"Румъния,България","['en:bulgaria', 'en:romania']",539.0,,31.0,2.3,"sugar, cocoa butter, skimmed milk powder, ground cocoa powder, whey powder (milk), milk fat, emulsifier (lecithins, soya), paste, water chestnuts, the aroma, the dry matter of the cocoa: 30% minimum, may contain other nuts and wheat",,4.0,e,25.0,,[],Milka Lapte Alpin,6.5,100 g,0.28,19.0,100g,0.112,55.0,,,,,,,,,,,,,,
snacks,,Alesto,['alesto'],12.6,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Snacks,Legumes,Salty snacks,Appetizers,Nuts and their products,Nuts,Shelled nuts,Peanuts","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:snacks', 'en:legumes', 'en:salty-snacks', 'en:appetizers', 'en:nuts-and-their-products', 'en:nuts', 'en:shelled-nuts', 'en:peanuts']",20353032,"France,Germany,Spain","['en:france', 'en:germany', 'en:spain']",635.0,,53.2,7.1,"34% roasted peanuts, 24% toasted almonds, 23% toasted cashew nuts, 6% pecan nuts, 5% pistachios, vegetable oils (rapeseed, olive), 2% dried olives in slices, cooking salt, onion, garlic, maltodextrin, yeast extract, pepper, anti-caking agent: silicon dioxide, flavors (contains soy), acidifying: citric acid",,4.0,b,2.0,"fr:Amandes d'États-Unis et Australie,fr:Cacahuètes d'Argentine,fr:Cacahuètes de Brésil,fr:Cacahuètes de Nicaragua,fr:Cacahuètes des États-Unis,fr:Noix de cajou d'Inde,fr:Noix de cajou de Vietnam,fr:Pistaches des États-Unis","['fr:amandes-d-etats-unis-et-australie', 'fr:cacahuetes-d-argentine', 'fr:cacahuetes-de-bresil', 'fr:cacahuetes-de-nicaragua', 'fr:cacahuetes-des-etats-unis', 'fr:noix-de-cajou-d-inde', 'fr:noix-de-cajou-de-vietnam', 'fr:pistaches-des-etats-unis']",Snack Mix Erdnüsse Oliven Mandeln,22.8,200g,0.68,6.5,30g,0.272,6.6,,,,,,,,,,,,,,
snacks,,Fin Carré,['fin-carre'],42.4,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Chocolates with hazelnuts,Dark chocolates with hazelnuts","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:chocolates-with-hazelnuts', 'en:dark-chocolates-with-hazelnuts']",20430733,"Netherlands,Frankrijk","['en:netherlands', 'en:frankrijk']",569.0,2367.0,39.6,7.7,"Sucre, pâte de cacao, 25% noisettes, beurre de cacao, beurre concentré (lait), émulsifiant : lécithine (tournesol), arôme naturel de vanille,",,4.0,e,20.0,,[],Chocolat noir Noisettes entières,7.0,200 g,0.01,16.1,40 g,0.004,36.5,,,,,,,,,,,,,,
snacks,,"Sondey, Lidl, Aachener Zucker- und Backwaren Paul Schaeffer","['sondey', 'lidl', 'aachener-zucker-und-backwaren-paul-schaeffer']",58.8,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits à l'avoine","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:oatmeal-cookies']",20435684,"Frankreich,Deutschland","['en:france', 'en:germany']",504.0,2109.0,25.7,4.7,"30% flocons d'avoine complète, 25% chocolat au lait (sucre, beurre de cacao, lait en poudre entier, pâte de cacao, émulsifiant: lécithines (tournmesol)), sucre, graisse de palme, 11% farine de blé complet, sirop de sucre inverti, poudre à lever: carbonates de sodium; sel, sirop de betterave à sucre, arôme naturel de vanille",null,4.0,e,21.0,,[],Biscuits Complets Avoine et blé Bio,7.1,"200 g (16 x 12,5 g)",0.61,12.1,"12,5 g, 1 Keks",0.244,32.8,,,,,,,,,,,,,,
snacks,,"Ancel,Dr. Oetker","['ancel', 'dr-oetker']",73.0,"Snacks,Snacks salés,Amuse-gueules,Biscuits apéritifs,Bretzels","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers', 'en:pretzel']",3018930004903,"France,Guadeloupe","['en:france', 'en:guadeloupe']",399.0,1685.0,6.4,4.6,"Farine de _blé_, 4,9% huile de tournesol, extrait de malt d'_ORGE_, sel, levure, correcteur d'acidité (hydroxyde de sodium).",,3.0,d,14.0,,[],Bretzels d'Alsace maxi,10.0,200 g,2.5,3.2,25g,1.0,1.8,,,,,,,,,,,,,,
snacks,,bonne maman,['bonne-maman'],44.0,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Biscuits, Gâteaux, Gâteaux au chocolat, Madeleines, Gâteaux marbrés","['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:cakes', 'en:chocolate-cakes', 'en:madeleines', 'en:marble-cakes']",3178530405743,France,['en:france'],454.0,1892.0,28.0,1.8,"sucre, farine de _blé_ tendre, _Œufs_ frais 20%, _beurre_, huile de colza, chocolat 8.4% (sucre, pâte de cacao, beurre de cacao, émulsifiant : _lécithines_ (_soja_)), cacao en poudre, amidon, arômes naturels de vanille (contient alcool) et de cacao, poudres à lever : carbonates et citrates de sodium (_blé_), , sel, arôme naturel",,4.0,e,20.0,,[],Gâteau marbré au chocolat,5.5,475g,0.38,11.0,30g,0.152,27.0,,,,,,,,,,,,,,
snacks,,Lu,['lu'],63.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits sablés, en:Biscuits au chocolat, en:Biscuits et gâteaux, en:Gâteaux, en:Snacks sucrés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:shortbread-cookies', 'en:biscuits-au-chocolat', 'en:biscuits-et-gateaux', 'en:gateaux', 'en:snacks-sucres']",7622210400574,"France,La Réunion","['en:france', 'en:la-reunion']",516.0,2159.0,26.0,3.0,"Farine de blé 45,9 %, sucre, huile de palme, cacao maigre en poudre 3,9 %, sirop de glucose, amidon de blé, lactosérum en poudre (de lait), sel, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium), arôme, émulsifiant (lécithine de soja). Peut contenir oeuf.",,4.0,e,20.0,France,['en:france'],Pépito Croc sablé goût choco,5.6,294g,0.31,13.0,21g,0.124,29.0,,,,,,,,,,,,,,
snacks,,LU,['lu'],78.0,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Sponge cake biscuits with fruits covering, Strawberry biscuits, fr:Barquettes, fr:Barquettes à la fraise","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:sponge-cake-biscuits-with-fruits-covering', 'en:strawberry-biscuits', 'fr:barquettes', 'fr:barquettes-a-la-fraise']",3017760038409,"Belgium,Canada,France,Switzerland","['en:belgium', 'en:canada', 'en:france', 'en:switzerland']",355.0,1478.0,2.4,1.7,"glucose-fructose syrup, strawberry puree 27,8%*, sugar, wheat flour 19,2%, eggs 16,8%, wheat starch, gelling agent (pectins), acidity regulator (citric acid), flavourings, dry yeast, * 49,8% strawberries in the filling, may contain milk, nuts,",,4.0,d,13.0,,[],Lulu La Barquette Fraise,3.8,120 g,0.1,0.9,6.66 g,0.04,59.0,,,,,,,,,,,,,,
snacks,,Lindt,['lindt'],52.0,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Extra fine dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:extra-fine-dark-chocolates']",3046920010603,"Australia,Austria,Brazil,France,New Zealand","['en:australia', 'en:austria', 'en:brazil', 'en:france', 'en:new-zealand']",536.0,2236.0,32.0,,"Sucre, pâte de cacao, beurre de cacao, beurre laitier concentré, framboise lyophilisée 2%, émulsifiant (lécithine de soja), arôme naturel, arôme.

Cacao : 47% minimum.",,4.0,e,26.0,,[],Excellence Framboise intense,6.1,100 g e,0.09,19.0,10g,0.036,47.0,,,,,,,,,,,,,,
snacks,,"LU,Mondelez","['lu', 'mondelez']",51.0,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Biscuits, Gâteaux, Biscuits au chocolat, Gâteaux au chocolat","['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:cakes', 'en:chocolate-biscuits', 'en:chocolate-cakes']",3048282900646,"France, en:reunion","['en:france', 'en:reunion']",440.0,,24.0,3.1,"Farine de blé 23,6 %, pépites de chocolat 18,6 % [pâte de cacao, sucre, émulsifiant (lécithine de soja)], huile de palme, oeufs, sucre, sirop de glucose-fructose, stabilisant (glycérol), poudres à lever (diphosphate disodique, carbonate acide de sodium), sel, épaississant (gomme xanthane), sirop de glucose, émulsifiants (E472b, E475), arômes, lait écrémé en poudre.",,4.0,e,21.0,,[],Pépito pépites,5.2,150 g,0.8,11.0,30g,0.32,28.0,,,,,,,,,,,,,,
snacks,,"Ferrero,Nutella b-ready","['ferrero', 'nutella-b-ready']",60.7,"Snacks, Sweet snacks, Bars, Biscuits and cakes, Biscuits, fr:Nutella, en:chocolate-candies","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:biscuits-and-cakes', 'en:chocolate-candies', 'en:biscuits', 'fr:nutella']",8000500217078,"Austria,Belgium,France,Germany,Italy,Switzerland","['en:austria', 'en:belgium', 'en:france', 'en:germany', 'en:italy', 'en:switzerland']",521.0,2177.0,27.0,0.0,Waffel-Spezialität gefüllt mit Nuss-Nugat-Creme und Weizencrisp (2 %). 10 Stück 220 ge 8 &quot;000500 217078,,,e,27.0,,[],Nutella B-ready,7.2,220 g,0.559,9.5,22g,0.2236,47.1,,,,,,,,,,,,,,
snacks,,hacendado,['hacendado'],8.0,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros, en:Dark chocolate bar with more than 70% cocoa","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa']",8480000125866,España,['en:spain'],610.0,2517.0,54.0,16.0,"Pasta de cacao, cacao en polvo, manteca de cacao.",,3.0,d,12.0,Portugal,['en:portugal'],Chocolate negro 99% cacao,15.0,100 g,0.19,34.0,,0.076,1.0,,,,,,,,,,,,,,
snacks,,Pasquier,['pasquier'],54.0,"Snacks, Sweet snacks, Viennoiseries, Brioches, Small brioches","['en:snacks', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:viennoiseries', 'en:brioches', 'en:small-brioches']",3256549999870,France,['en:france'],359.0,1505.0,13.0,3.8,"ble flour 41% - levaln 18% (ble flour 10%, water, salt) - sugar - fresh eggs 10% - rapeseed oil - pastry butter - yeast - salt-rum gluten ble - psyllium fibers - emulsifier: mono and diglycerides of fatty acids - carrot extract - natural flavor - flour processing agent: ascorbic acid - milk proteins,",,4.0,c,8.0,,[],Briochettes,7.9,480 g,1.0,3.0,40,0.4,11.0,,,,,,,,,,,,,,
snacks,,Kinder,['kinder'],64.7,"Snacks,Sweet snacks,Cereals and their products,Bars,Biscuits and cakes,Biscuits,Cereal bars,Chocolate biscuits,Biscuits petit déjeuner,Imbiss,Kekse,Kekse und Kuchen,Süßer Snack","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:bars', 'en:biscuits-and-cakes', 'en:biscuits', 'en:cereal-bars', 'en:chocolate-biscuits', 'en:biscuits-petit-dejeuner', 'en:imbiss', 'en:kekse', 'en:kekse-und-kuchen', 'en:susser-snack']",8000500329474,"Austria,France,Germany,Italy","['en:austria', 'en:france', 'en:germany', 'en:italy']",500.0,2093.0,23.1,3.3,"flour 29,8% (ble 10%, complete ble (spelt) 8,4%, complete ble 6,1%, complete hard ble 1,2%, rice 0,9%,seigle 0,9%,avoine flakes 0,8%, corn 0,8%, buckwheat 0,7%), dark chocolate 15% (sugar, sugar, cocoa paste, cocoa butter, dextrose, emulsifiers (lecithins [soja]), cane sugar, palm oil, corn flakes 8,5% (corn flour, sugar, orge malt extract, salt), ble starch , concentrated butter,    milk skimmed powder 3%, caramelized rice flakes 2,5% (rice flour, sugar), baking powders (ammonium acid carbonate, sodium acid carbonate), malt powder extract (orge, corn), vanillin, salt, emulsifiers (lecithins [soja])",,4.0,e,21.0,France,['en:france'],CereAlé,6.6,204 g,0.483,13.0,17g,0.1932,27.1,,,,,,,,,,,,,,
snacks,,Pringles,['pringles'],55.0,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Tuiles salées, en:Apéritif, en:Chips, en:Chips et frites, en:Snacks salés, en:Tuiles salées","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:salty-snacks-made-from-potato', 'en:aperitif', 'en:chips', 'en:chips-et-frites', 'en:snacks-sales', 'en:tuiles-salees']",5053990155941,"France,Italie","['en:france', 'en:italy']",519.0,,29.0,3.7,"Pommes de terre déshydratées, huiles végétales (huile de tournesol, huile de palme, huile de maïs), farine de _blé_, farine de maïs, farine de riz, épices (sucre, tomate en poudre, exhausteurs de goût (glutamate monosodique, guanylate disodique, inosinate disodique), amidon de _blé_, bouillon en granulés (sel, protéine végétale hydrolysée, huile de tournesol), dextrose, huile de tournesol, lactosérum en poudre (_lait_), amidon de maïs modifié, extrait de levure, arômes, correcteurs d'acidité (diacétate de sodium, lactate de calcium), sauce au piment en poudre (poivrons rouges, vinaigre, ail), sel, acidifiants (acide citrique, acide lactique), maltodextrine, herbes, colorant (extrait de paprika), sirop de glucose, protéines de _lait_), maltodextrine, émulsifiant (E471), sel, colorant (norbixine de rocou).",,4.0,d,14.0,Piment de Cayenne,['fr:piment-de-cayenne'],Pringles Hot & Spicy,6.3,175 g,1.2,6.3,30g,0.48,3.0,,,,,,,,,,,,,,
snacks,,"Saladinettes, Lidl","['saladinettes', 'lidl']",4.2,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks salés, Amuse-gueules, Plats préparés, Frais, Légumes préparés, Plats préparés frais, Céleris Rémoulade, Entrées froides, Crudités","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:meals', 'en:fresh-foods', 'en:prepared-vegetables', 'en:fresh-meals', 'en:celeriac-in-remoulade-sauce', 'en:cold-starters', 'fr:crudites']",20023782,France,['en:france'],135.0,,12.0,2.9,"celery 63%, rapeseed oil, water, yogurt 6%, chives, spices, salt, old-fashioned mustard (water, alcohol vinegar, mustard seed, integument, salt, acidifier: e330, natural flavors, turmeric), mustard (water, mustard seed, alcohol vinegar, salt), alcohol vinegar, egg yolk, garlic, glucose syrup, processed starch, thickener: xanthan gum, acidifier: e330, preservative: potassium sorbate, antioxidant:  ascorbic acid",,4.0,b,0.0,,[],Céleri rémoulade,1.1,500 g,1.1,0.9,100 g,0.44,1.8,63.0,,,,,,,,,,,,,
snacks,,"La Vosgienne,Mondelez","['la-vosgienne', 'mondelez']",97.5,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:candies']",3014680009175,"Belgium,Brazil,Canada,France,Switzerland","['en:belgium', 'en:brazil', 'en:canada', 'en:france', 'en:switzerland']",390.0,1651.0,0.0,0.0,"Sucre, sirop de glucose, miel, menthol, huiles essentielles (eucalyptus, pin), mélasses, extrait de réglisse,",,4.0,d,14.0,,[],Bonbon as la Sève de Pin,0.1,125 g,0.0,0.0,,0.0,74.0,,,,,,,,,,,,,,
snacks,,"Carrefour Bio,Carrefour","['carrefour-bio', 'carrefour']",32.0,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Extra fine dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:extra-fine-dark-chocolates']",3270190127765,"France,Italy,Spain,Belgium,French Polynesia","['en:belgium', 'en:france', 'en:french-polynesia', 'en:italy', 'en:spain']",567.0,2353.0,42.0,12.0,"cocoa mass, sugar, cocoa butter, emulsifier: lecithins (sunflower), vanilla extract,",,4.0,d,17.0,Non European Union,['en:non-european-union'],carrefour bio noir - puur,9.6,100 g,0.03,26.0,20 g,0.012,27.0,,,,,,,,,,,,,,
snacks,,Alter Eco,['alter-eco'],19.0,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",3700214614266,France,['en:france'],656.0,2711.0,58.0,13.0,"Pâte de cacao (Pérou), beurre de cacao, sucre de canne, gousse de vanille. Cacao: 90% minimum. Traces possibles de gluten, de soja, de lait et de fruits à coque.",null,3.0,d,15.0,en:Pérou,['en:perou'],Chocolat noir Pérou 90%,8.1,100 g,0.0,35.0,20,0.0,11.0,,,,,,,,,,,,,,
snacks,,Hacendado,['hacendado'],65.0,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits']",8480000142009,"Spain, en:romania","['en:romania', 'en:spain']",483.0,,20.0,5.9,"whole wheat flour, wheat flour, sunflower oil, sweetener (maltitol, isomalt) dietary fiber, sodium carbonate, citric acid, ammonium carbonates, salt, may contain sesame",,4.0,b,1.0,,[],Digestive 0%,7.1,400 g,0.9,1.8,100g,0.36,0.42,,,,,,,,,,,,,,
snacks,,LU,['lu'],66.0,"Snacks,Salty snacks,Appetizers,Crackers","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers']",5410041143508,"Austria,Denmark,Finland,France,Germany,Italy,Norway,Portugal,Spain,Sweden,Switzerland","['en:austria', 'en:denmark', 'en:finland', 'en:france', 'en:germany', 'en:italy', 'en:norway', 'en:portugal', 'en:spain', 'en:sweden', 'en:switzerland']",479.0,2011.0,19.0,2.4,"Farine de blé, huile de tournesol 17 %, extrait de malt d'orge, sirop de glucose, poudre à lever (carbonates d'ammonium, carbonates de sodium), sel, oeufs, arômes (contient lait, arôme bacon, arôme de fumée), exhausteurs de goût (glutamate monosodique, guanylate disodique, inosinate disodique), agent de traitement de la farine (sulfite de sodium), jus concentré de carotte noire, colorants (E120, E160c), émulsifiant (lécithine de tournesol).",,4.0,e,22.0,,[],Bacon,8.5,100g,2.2,8.9,30 g,0.88,7.0,,,,,,,,,,,,,,
snacks,,"Mulino Bianco, Mulino Bianco, Barilla","['mulino-bianco', 'mulino-bianco', 'barilla']",59.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:filled-biscuits']",8076809517706,"France,Italie,Nouvelle-Calédonie,Suisse,Hong Kong","['en:france', 'en:hong-kong', 'en:italy', 'en:new-caledonia', 'en:switzerland']",510.0,2133.0,26.0,4.0,"Biscuit: Farine de blé 51,6%*, sucre, huile de tournesol, œufs, lait en poudre écrémé, lait entier pasteurisé, poudres à lever (carbonate acide d'ammonium, carbonate acide de sodium, tartrate monopotassique), sel, amidon de blé, arôme. Fourrage aux noisettes et au cacao 28%*: sucre, graisses et huiles végétales (karité, tournesol), noisettes 7,1%*, cacao 2,6%*, lait en poudre écrémé, amidon de blé, arôme. *% exprimé sur le produit fini. Peut contenir des traces d'autres fruits à coque, moutarde et soja.",,4.0,d,13.0,,[],Baiocchi,8.0,336 g,0.6,5.0,9.3,0.24,23.0,,,,,,,,,,,,,,
